item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
211323,order_refunded,7/1/2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147574,Soghaat,C-RWP-102528,0.0,cod,7/1/2016,Valid, 760 ,2016,7,2016-7,7-2016,FY17,33,,,,,
211329,complete,7/1/2016,UK_Soan Papdi 500 Gms,280.0,1,280.0,100147578,Soghaat,C LHE 41938,0.0,cod,7/1/2016,Net, 280 ,2016,7,2016-7,7-2016,FY17,59,,,,,
211330,order_refunded,7/1/2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147579,Soghaat,C-RWP-30884,0.0,cod,7/1/2016,Valid, 760 ,2016,7,2016-7,7-2016,FY17,33,,,,,
211332,complete,7/1/2016,UK_Gulab Jamun Tin Pack 500 Gms,260.0,1,600.0,100147581,Soghaat,R-KHS-103986,0.0,cashatdoorstep,7/1/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,53,,,,,
211333,complete,7/1/2016,UK_Chum Chum Tin Pack  500 Gms,260.0,1,600.0,100147581,Soghaat,R-KHS-103986,0.0,cashatdoorstep,7/1/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,53,,,,,
211334,complete,7/1/2016,UK_Namkino Mix Nimco 200 Gms,80.0,1,600.0,100147581,Soghaat,R-KHS-103986,0.0,cashatdoorstep,7/1/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,53,,,,,
211336,order_refunded,7/1/2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147583,Soghaat,C-RWP-31691,0.0,cod,7/1/2016,Valid, 760 ,2016,7,2016-7,7-2016,FY17,33,,,,,
211343,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100147590,Soghaat,c-fsd-759,200.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211344,canceled,7/1/2016,Huawei Honor 4C,16460.0,1,16460.0,100147591,Mobiles & Tablets,C-MUX-R52221,0.0,cod,7/1/2016,Gross," 16,460 ",2016,7,2016-7,7-2016,FY17,61,,,,,
211347,complete,7/1/2016,bata_comfit-8614096-43-9,599.0,1,599.0,100147593,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 599 ,2016,7,2016-7,7-2016,FY17,62,,,,,
211345,complete,7/1/2016,bata_comfit-8614096-41-7,599.0,1,599.0,100147592,Men's Fashion,7828,0.0,cod,7/1/2016,Net, 599 ,2016,7,2016-7,7-2016,FY17,63,,,,,
211352,complete,7/1/2016,UK_Gift Box Baklawa 300 Gms,265.0,1,155.0,100147597,Soghaat,c-fsd-759,149.3,cod,7/1/2016,Net, 265 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211353,complete,7/1/2016,UK_Namkino Daal Moth Classic 160 Gms,90.0,1,155.0,100147597,Soghaat,c-fsd-759,50.7,cod,7/1/2016,Net, 90 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211358,complete,7/1/2016,UK_Gulab Jamun Tin Pack 500 Gms,260.0,1,150.0,100147602,Soghaat,c-fsd-759,148.57,cod,7/1/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211359,complete,7/1/2016,UK_Cake Rusk Original 150 Gms,90.0,1,150.0,100147602,Soghaat,c-fsd-759,51.43,cod,7/1/2016,Net, 90 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211363,complete,7/1/2016,Samsung Galaxy J7,25999.0,1,25999.0,100147606,Mobiles & Tablets,C-HDD-44781,0.0,cod,7/1/2016,Net," 25,999 ",2016,7,2016-7,7-2016,FY17,64,,,,,
211368,order_refunded,7/1/2016,Dany_AUK 55 ,3900.0,1,3900.0,100147609,Mobiles & Tablets,R-RWP-103991,0.0,cod,7/1/2016,Valid," 3,900 ",2016,7,2016-7,7-2016,FY17,66,,,,,
211370,complete,7/1/2016,anex_2028,3600.0,1,3600.0,100147611,Appliances,7828,0.0,cod,7/1/2016,Net," 3,600 ",2016,7,2016-7,7-2016,FY17,63,,,,,
211373,order_refunded,7/1/2016,Atiqa_ACFP-01,450.0,1,450.0,100147614,Beauty & Grooming,\N,0.0,cod,7/1/2016,Valid, 450 ,2016,7,2016-7,7-2016,FY17,67,,,,,
211374,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,2,700.0,100147615,Soghaat,\N,0.0,cod,7/1/2016,Net, 700 ,2016,7,2016-7,7-2016,FY17,68,,,,,
211376,complete,7/1/2016,UK_Soan Papdi Orange 250 Gms,150.0,1,168.0,100147617,Soghaat,c-fsd-759,81.52,cod,7/1/2016,Net, 150 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211378,complete,7/1/2016,UK_Tea Rusk Regular 220 Gms,75.0,1,168.0,100147617,Soghaat,c-fsd-759,40.76,cod,7/1/2016,Net, 75 ,2016,7,2016-7,7-2016,FY17,60,,,,,
211380,canceled,7/1/2016,Atiqa_ACFP-01,450.0,1,450.0,100147619,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 450 ,2016,7,2016-7,7-2016,FY17,67,,,,,
211385,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147624,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,70,,,,,
211386,canceled,7/1/2016,Atiqa_ACFP-01,450.0,1,450.0,100147625,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 450 ,2016,7,2016-7,7-2016,FY17,67,,,,,
211387,canceled,7/1/2016,emo_HST-17030-B-M,550.0,1,900.0,100147626,Men's Fashion,\N,0.0,cod,7/1/2016,Gross, 550 ,2016,7,2016-7,7-2016,FY17,71,,,,,
211389,canceled,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,900.0,100147626,Soghaat,\N,0.0,cod,7/1/2016,Gross, 350 ,2016,7,2016-7,7-2016,FY17,71,,,,,
211390,complete,7/1/2016,Dany_Powerbank Pb- 41,1050.0,1,1050.0,100147627,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Net," 1,050 ",2016,7,2016-7,7-2016,FY17,72,,,,,
211391,canceled,7/1/2016,Getiit_Joy,3750.0,1,3750.0,100147628,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 3,750 ",2016,7,2016-7,7-2016,FY17,73,,,,,
211393,canceled,7/1/2016,test_tcsconnect,2.0,1,2.0,100147630,\N,\N,0.0,mygateway,7/1/2016,Gross, 2 ,2016,7,2016-7,7-2016,FY17,73,,,,,
211392,complete,7/1/2016,MYWALET_MW-012-BLACK,455.0,1,455.0,100147629,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 455 ,2016,7,2016-7,7-2016,FY17,74,,,,,
211394,canceled,7/1/2016,RS_Kaju Barfi,425.0,1,425.0,100147631,Soghaat,\N,0.0,cod,7/1/2016,Gross, 425 ,2016,7,2016-7,7-2016,FY17,75,,,,,
211395,complete,7/1/2016,sstop_Mini AIr Conditioner,1335.0,2,2670.0,100147632,Appliances,\N,0.0,cod,7/1/2016,Net," 2,670 ",2016,7,2016-7,7-2016,FY17,76,,,,,
211396,order_refunded,7/1/2016,Huawei_Huawei B2 Talk Band,10740.0,1,10740.0,100147633,Mobiles & Tablets,R-LHW-105666,0.0,cod,7/1/2016,Valid," 10,740 ",2016,7,2016-7,7-2016,FY17,77,,,,,
211397,complete,7/1/2016,cr_DATES WITH CASHEW-200 GM,230.0,1,740.0,100147634,Soghaat,\N,0.0,ublcreditcard,7/1/2016,Net, 230 ,2016,7,2016-7,7-2016,FY17,49,,,,,
211398,complete,7/1/2016,cr_DATES WITH WALNUT-200 GM,230.0,1,740.0,100147634,Soghaat,\N,0.0,ublcreditcard,7/1/2016,Net, 230 ,2016,7,2016-7,7-2016,FY17,49,,,,,
211399,complete,7/1/2016,UK_Soan Papdi 500 Gms,280.0,1,740.0,100147634,Soghaat,\N,0.0,ublcreditcard,7/1/2016,Net, 280 ,2016,7,2016-7,7-2016,FY17,49,,,,,
211400,refund,7/1/2016,Xenium_TG-201653,300.0,1,1399.0,100147635,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Valid, 300 ,2016,7,2016-7,7-2016,FY17,78,,,,,
211401,refund,7/1/2016,Xenium_TG-2016132,300.0,1,1399.0,100147635,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Valid, 300 ,2016,7,2016-7,7-2016,FY17,78,,,,,
211402,refund,7/1/2016,Xenium_MBC-2016130,799.0,1,1399.0,100147635,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Valid, 799 ,2016,7,2016-7,7-2016,FY17,78,,,,,
211403,complete,7/1/2016,ESPICO_Sports Bra-Skin-Free size,480.0,1,480.0,100147636,Women's Fashion,R-ISB-58059,0.0,cod,7/1/2016,Net, 480 ,2016,7,2016-7,7-2016,FY17,79,,,,,
211405,complete,7/1/2016,PucaM_FLASH-BLACK-45,1200.0,1,1000.0,100147637,Men's Fashion,C-FSD-42225,200.0,cod,7/1/2016,Net," 1,200 ",2016,7,2016-7,7-2016,FY17,80,,,,,
211407,order_refunded,7/1/2016,Huawei Y221,4530.0,1,4530.0,100147638,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Valid," 4,530 ",2016,7,2016-7,7-2016,FY17,81,,,,,
211408,order_refunded,7/1/2016,Rabia_1-A,1890.0,1,1890.0,100147639,Women's Fashion,c-mux-47236,0.0,cod,7/1/2016,Valid," 1,890 ",2016,7,2016-7,7-2016,FY17,82,,,,,
211409,complete,7/1/2016,kkc_Rose Oasis Prickly Heat Powder,80.0,1,80.0,100147640,Beauty & Grooming,R-RWP-103991,0.0,cod,7/1/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,66,,,,,
211410,order_refunded,7/1/2016,cr_MUZAFTI IRANI (500GM),185.0,2,170.0,100147641,Soghaat,C-FSD-42225,200.0,cod,7/1/2016,Valid, 370 ,2016,7,2016-7,7-2016,FY17,80,,,,,
211411,order_refunded,7/1/2016,test_tcsconnect,2.0,1,8.0,100147642,\N,\N,0.0,cod,7/1/2016,Valid, 2 ,2016,7,2016-7,7-2016,FY17,83,,,,,
211412,order_refunded,7/1/2016,test_tcsconnect1,1.0,1,8.0,100147642,\N,\N,0.0,cod,7/1/2016,Valid, 1 ,2016,7,2016-7,7-2016,FY17,83,,,,,
211413,order_refunded,7/1/2016,Test Hazir Product 2-Karachi,5.0,1,8.0,100147642,\N,\N,0.0,cod,7/1/2016,Valid, 5 ,2016,7,2016-7,7-2016,FY17,83,,,,,
211415,order_refunded,7/1/2016,Audionic_B-710,1350.0,1,1350.0,100147643,Computing,\N,0.0,cod,7/1/2016,Valid," 1,350 ",2016,7,2016-7,7-2016,FY17,84,,,,,
211416,order_refunded,7/1/2016,Haier M106,2490.0,1,2490.0,100147644,Mobiles & Tablets,C-ISB-103273,0.0,cod,7/1/2016,Valid," 2,490 ",2016,7,2016-7,7-2016,FY17,35,,,,,
211417,order_refunded,7/1/2016,GBH-GL245-GOLD-7,1650.0,1,1650.0,100147645,Women's Fashion,C-MUX-52058,0.0,cod,7/1/2016,Valid," 1,650 ",2016,7,2016-7,7-2016,FY17,85,,,,,
211420,refund,7/1/2016,GBH-GL226-PINK-8,2050.0,1,2050.0,100147647,Women's Fashion,C-MUX-52058,0.0,cod,7/1/2016,Valid," 2,050 ",2016,7,2016-7,7-2016,FY17,85,,,,,
211422,complete,7/1/2016,sstop_3dcreenwithspeakers,995.0,1,0.0,100147648,Computing,\N,0.0,customercredit,7/1/2016,Net, 995 ,2016,7,2016-7,7-2016,FY17,87,,,,,
211425,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,975.0,100147651,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,88,,,,,
211426,complete,7/1/2016,UK_Namkino Mix Nimco 400 Gms,170.0,1,975.0,100147651,Soghaat,\N,0.0,cod,7/1/2016,Net, 170 ,2016,7,2016-7,7-2016,FY17,88,,,,,
211427,complete,7/1/2016,UK_Namkino Khat Mitha Mix 400 Gms,170.0,1,975.0,100147651,Soghaat,\N,0.0,cod,7/1/2016,Net, 170 ,2016,7,2016-7,7-2016,FY17,88,,,,,
211428,complete,7/1/2016,UK_Sohan Halwa Tin Pack 400 Gms,285.0,1,975.0,100147651,Soghaat,\N,0.0,cod,7/1/2016,Net, 285 ,2016,7,2016-7,7-2016,FY17,88,,,,,
211430,complete,7/1/2016,bata_leena-5178202-38-5,1099.0,1,1099.0,100147653,Women's Fashion,\N,0.0,cod,7/1/2016,Net," 1,099 ",2016,7,2016-7,7-2016,FY17,89,,,,,
211435,canceled,7/1/2016,KC_209 White-M,3290.0,1,3290.0,100147657,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 3,290 ",2016,7,2016-7,7-2016,FY17,90,,,,,
211442,complete,7/1/2016,mm_AG-1038c,1690.0,1,1013.0,100147663,Appliances,\N,0.0,cod,7/1/2016,Net," 1,690 ",2016,7,2016-7,7-2016,FY17,91,,,,,
211443,complete,7/1/2016,3m_DC272923871,500.0,1,1013.0,100147663,Superstore,\N,0.0,cod,7/1/2016,Net, 500 ,2016,7,2016-7,7-2016,FY17,91,,,,,
211444,complete,7/1/2016,MEGUIAR_G12711,2800.0,1,1013.0,100147663,Others,\N,0.0,cod,7/1/2016,Net," 2,800 ",2016,7,2016-7,7-2016,FY17,91,,,,,
211445,complete,7/1/2016,MEGUIAR_G3503,2550.0,1,1013.0,100147663,Others,\N,0.0,cod,7/1/2016,Net," 2,550 ",2016,7,2016-7,7-2016,FY17,91,,,,,
211446,complete,7/1/2016,MEGUIAR_X3070,570.0,1,1013.0,100147663,Others,\N,0.0,cod,7/1/2016,Net, 570 ,2016,7,2016-7,7-2016,FY17,91,,,,,
211447,complete,7/1/2016,BFk_Denim Jeans with Gallace for Boys |OF67-3-4 yrs,903.0,1,1013.0,100147663,Kids & Baby,\N,0.0,cod,7/1/2016,Net, 903 ,2016,7,2016-7,7-2016,FY17,91,,,,,
211449,complete,7/1/2016,RS_Soan Papri-250gm,150.0,1,150.0,100147664,Soghaat,\N,0.0,cod,7/1/2016,Net, 150 ,2016,7,2016-7,7-2016,FY17,92,,,,,
211458,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,2,700.0,100147673,Soghaat,80645,0.0,cod,7/1/2016,Net, 700 ,2016,7,2016-7,7-2016,FY17,93,,,,,
211462,complete,7/1/2016,HR_Pani Puri 360g,350.0,1,350.0,100147677,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,96,,,,,
211473,complete,7/1/2016,Rajesh_RAJ033,1065.0,1,1065.0,100147687,Health & Sports,\N,0.0,cod,7/1/2016,Net," 1,065 ",2016,7,2016-7,7-2016,FY17,99,,,,,
211476,complete,7/1/2016,ajmery_AJ-123-L,999.0,1,999.0,100147690,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 999 ,2016,7,2016-7,7-2016,FY17,100,,,,,
211478,order_refunded,7/1/2016,mitsubishi_1.5 ton SRC 18CLK,55850.0,1,55850.0,100147691,Appliances,R-isb-57478,0.0,cod,7/1/2016,Valid," 55,850 ",2016,7,2016-7,7-2016,FY17,101,,,,,
211479,complete,7/1/2016,Dany_Genius Tab G7 Metallica ,6500.0,1,6500.0,100147692,Mobiles & Tablets,R-LHC-104132,0.0,cod,7/1/2016,Net," 6,500 ",2016,7,2016-7,7-2016,FY17,102,,,,,
211480,order_refunded,7/1/2016,bata_leena-6618940-39-6,399.0,1,399.0,100147693,Women's Fashion,\N,0.0,cod,7/1/2016,Valid, 399 ,2016,7,2016-7,7-2016,FY17,103,,,,,
211482,order_refunded,7/1/2016,gree_12CZ8,42860.0,1,42860.0,100147694,Appliances,R-isb-57478,0.0,cod,7/1/2016,Valid," 42,860 ",2016,7,2016-7,7-2016,FY17,101,,,,,
211486,canceled,7/1/2016,Teenz_B-0541,3250.0,1,3250.0,100147698,Women's Fashion,\N,0.0,internetbanking,7/1/2016,Gross," 3,250 ",2016,7,2016-7,7-2016,FY17,104,,,,,
211487,complete,7/1/2016,Emo_SS-22057-11,775.0,1,775.0,100147699,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 775 ,2016,7,2016-7,7-2016,FY17,105,,,,,
211494,complete,7/1/2016,UK_Soan Papdi 500 Gms,280.0,1,280.0,100147705,Soghaat,C LHE 41938,0.0,cod,7/1/2016,Net, 280 ,2016,7,2016-7,7-2016,FY17,59,,,,,
211496,complete,7/1/2016,sapil_Sapil Disclosure Men 100ML,1647.0,1,1647.0,100147707,Beauty & Grooming,R-isb-57478,0.0,cod,7/1/2016,Net," 1,647 ",2016,7,2016-7,7-2016,FY17,101,,,,,
211503,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,165.0,100147714,Soghaat,R-KHS-103982,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,106,,,,,
211505,order_refunded,7/1/2016,UK_Gift Box Almond Delight 500 Gms,350.0,1,350.0,100147716,Soghaat,\N,0.0,cod,7/1/2016,Valid, 350 ,2016,7,2016-7,7-2016,FY17,107,,,,,
211507,order_refunded,7/1/2016,MYWALET_MW-002-D-BROWN,512.0,1,512.0,100147718,Men's Fashion,\N,0.0,cod,7/1/2016,Valid, 512 ,2016,7,2016-7,7-2016,FY17,105,,,,,
211511,canceled,7/1/2016,Veet_3,165.0,2,330.0,100147720,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 330 ,2016,7,2016-7,7-2016,FY17,108,,,,,
211513,order_refunded,7/1/2016,Veet_5,165.0,2,330.0,100147722,Beauty & Grooming,\N,0.0,cod,7/1/2016,Valid, 330 ,2016,7,2016-7,7-2016,FY17,108,,,,,
211514,canceled,7/1/2016,sst_Logic  3-Regular fit-Medium,1950.0,1,1950.0,100147723,Men's Fashion,105259,0.0,ublcreditcard,7/1/2016,Gross," 1,950 ",2016,7,2016-7,7-2016,FY17,11,,,,,
211517,complete,7/1/2016,kkc_Hayam King Air Freshener,144.0,1,144.0,100147725,Home & Living,\N,0.0,cod,7/1/2016,Net, 144 ,2016,7,2016-7,7-2016,FY17,109,,,,,
211518,order_refunded,7/1/2016,UK_Sohan Halwa Tin Pack 400 Gms,285.0,1,285.0,100147726,Soghaat,\N,0.0,cod,7/1/2016,Valid, 285 ,2016,7,2016-7,7-2016,FY17,110,,,,,
211519,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147727,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,111,,,,,
211520,complete,7/1/2016,Teenz_B-0541,3250.0,1,3250.0,100147728,Women's Fashion,\N,0.0,internetbanking,7/1/2016,Net," 3,250 ",2016,7,2016-7,7-2016,FY17,112,,,,,
211521,canceled,7/1/2016,sapil_Sapil Passion Women 200ML,375.0,1,375.0,100147729,Beauty & Grooming,\N,0.0,internetbanking,7/1/2016,Gross, 375 ,2016,7,2016-7,7-2016,FY17,113,,,,,
211523,canceled,7/1/2016,Dynasty_Classic Cotton-Skin,1725.0,1,1725.0,100147731,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 1,725 ",2016,7,2016-7,7-2016,FY17,115,,,,,
211524,complete,7/1/2016,WE_ni72_parrot-veet-gift,1330.0,1,1330.0,100147732,\N,\N,0.0,marketingexpense,7/1/2016,Net," 1,330 ",2016,7,2016-7,7-2016,FY17,116,,,,,
211525,canceled,7/1/2016,cos_prfume_9,5200.0,1,5200.0,100147733,\N,\N,0.0,cod,7/1/2016,Gross," 5,200 ",2016,7,2016-7,7-2016,FY17,117,,,,,
211526,canceled,7/1/2016,Trans_LW 509B ,1350.0,1,1350.0,100147734,Kids & Baby,\N,0.0,cod,7/1/2016,Gross," 1,350 ",2016,7,2016-7,7-2016,FY17,118,,,,,
211527,canceled,7/1/2016,Trans_LW 509B ,1350.0,1,1350.0,100147735,Kids & Baby,\N,0.0,cod,7/1/2016,Gross," 1,350 ",2016,7,2016-7,7-2016,FY17,118,,,,,
211528,canceled,7/1/2016,Trans_LW 509B ,1350.0,1,1350.0,100147736,Kids & Baby,\N,0.0,cod,7/1/2016,Gross," 1,350 ",2016,7,2016-7,7-2016,FY17,118,,,,,
211531,order_refunded,7/1/2016,LC_3595471021182,8150.0,1,8150.0,100147739,Beauty & Grooming,\N,0.0,cod,7/1/2016,Valid," 8,150 ",2016,7,2016-7,7-2016,FY17,117,,,,,
211536,canceled,7/1/2016,shoppingmania_18k Gold Filled Blue Ruby Necklace & Earrings,1499.0,1,3749.0,100147744,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 1,499 ",2016,7,2016-7,7-2016,FY17,119,,,,,
211537,canceled,7/1/2016,Teenz_R-0172-7,2250.0,1,3749.0,100147744,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,250 ",2016,7,2016-7,7-2016,FY17,119,,,,,
211539,canceled,7/1/2016,LC_3595471021182,8150.0,1,8150.0,100147745,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross," 8,150 ",2016,7,2016-7,7-2016,FY17,117,,,,,
211541,canceled,7/1/2016,HOS_RLRW100,8300.0,1,17790.0,100147747,Beauty & Grooming,C-FSD-43702,0.0,cod,7/1/2016,Gross," 8,300 ",2016,7,2016-7,7-2016,FY17,120,,,,,
211542,canceled,7/1/2016,AKL_A131131293_FC-12,9490.0,1,17790.0,100147747,Women's Fashion,C-FSD-43702,0.0,cod,7/1/2016,Gross," 9,490 ",2016,7,2016-7,7-2016,FY17,120,,,,,
211549,canceled,7/1/2016,MYWALET_MW-014-BLACK,428.0,1,428.0,100147754,Men's Fashion,\N,0.0,cod,7/1/2016,Gross, 428 ,2016,7,2016-7,7-2016,FY17,121,,,,,
211551,canceled,7/1/2016,Xenium_WA-201611,860.0,1,1160.0,100147756,Women's Fashion,\N,0.0,cod,7/1/2016,Gross, 860 ,2016,7,2016-7,7-2016,FY17,122,,,,,
211552,canceled,7/1/2016,pak_B-32,300.0,1,1160.0,100147756,Home & Living,\N,0.0,cod,7/1/2016,Gross, 300 ,2016,7,2016-7,7-2016,FY17,122,,,,,
211556,refund,7/1/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100147760,Mobiles & Tablets,R-KHS-103982,0.0,cod,7/1/2016,Valid," 1,765 ",2016,7,2016-7,7-2016,FY17,106,,,,,
211567,complete,7/1/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100147771,Beauty & Grooming,R6596,0.0,cod,7/1/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,123,,,,,
211568,order_refunded,7/1/2016,shoppingmania_Enamel Retro NecklaceTitanic Heart Crystal Pendant,999.0,1,2559.0,100147772,Women's Fashion,\N,0.0,cod,7/1/2016,Valid, 999 ,2016,7,2016-7,7-2016,FY17,124,,,,,
211569,order_refunded,7/1/2016,Teenz_E-1574 silver,1560.0,1,2559.0,100147772,\N,\N,0.0,cod,7/1/2016,Valid," 1,560 ",2016,7,2016-7,7-2016,FY17,124,,,,,
211570,complete,7/1/2016,emo_HSP-17043-M,500.0,1,1049.0,100147773,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 500 ,2016,7,2016-7,7-2016,FY17,71,,,,,
211572,complete,7/1/2016,Emo_HST-28676-L,199.0,1,1049.0,100147773,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 199 ,2016,7,2016-7,7-2016,FY17,71,,,,,
211574,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,1049.0,100147773,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,71,,,,,
211575,order_refunded,7/1/2016,RS_Pheni Desi Ghee 500gm,260.0,2,520.0,100147774,Soghaat,\N,0.0,cod,7/1/2016,Valid, 520 ,2016,7,2016-7,7-2016,FY17,125,,,,,
211576,order_refunded,7/1/2016,Huawei Honor 4X,24499.0,1,24499.0,100147775,Mobiles & Tablets,R-LHW-104137,0.0,cod,7/1/2016,Valid," 24,499 ",2016,7,2016-7,7-2016,FY17,126,,,,,
211577,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,2,700.0,100147776,Soghaat,\N,0.0,cod,7/1/2016,Net, 700 ,2016,7,2016-7,7-2016,FY17,127,,,,,
211580,canceled,7/1/2016,AUDIONIC6-954217-513546,540.0,1,540.0,100147778,Computing,\N,0.0,cod,7/1/2016,Gross, 540 ,2016,7,2016-7,7-2016,FY17,128,,,,,
211578,complete,7/1/2016,Al Muhafiz Sohan Halwa Walnut,510.0,2,1370.0,100147777,Soghaat,\N,0.0,cod,7/1/2016,Net," 1,020 ",2016,7,2016-7,7-2016,FY17,129,,,,,
211579,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,1370.0,100147777,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,129,,,,,
211581,order_refunded,7/1/2016,bata_leena-5176214-40-7,999.0,1,999.0,100147779,Women's Fashion,C-MUX-104110,0.0,cod,7/1/2016,Valid, 999 ,2016,7,2016-7,7-2016,FY17,130,,,,,
211583,canceled,7/1/2016,Tiraaz_Tm-01-001-M,2508.0,1,2508.0,100147780,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,508 ",2016,7,2016-7,7-2016,FY17,131,,,,,
211585,canceled,7/1/2016,Tiraaz_Tm-01-001-M,2508.0,1,2508.0,100147781,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,508 ",2016,7,2016-7,7-2016,FY17,131,,,,,
211587,complete,7/1/2016,Audionic_B-334,1900.0,1,1100.0,100147782,Computing,R-LHE-90613,0.0,cod,7/1/2016,Net," 1,900 ",2016,7,2016-7,7-2016,FY17,132,,,,,
211589,canceled,7/1/2016,kkc_Jasmine King Air Freshener,144.0,1,144.0,100147784,Home & Living,\N,0.0,cod,7/1/2016,Gross, 144 ,2016,7,2016-7,7-2016,FY17,133,,,,,
211590,order_refunded,7/1/2016,bata_wein-8734881-44-10,1199.0,1,1199.0,100147785,Men's Fashion,\N,0.0,cod,7/1/2016,Valid," 1,199 ",2016,7,2016-7,7-2016,FY17,134,,,,,
211593,canceled,7/1/2016,CU-0107-Slim Fit Small,1295.0,1,1295.0,100147787,Men's Fashion,\N,0.0,mcblite,7/1/2016,Gross," 1,295 ",2016,7,2016-7,7-2016,FY17,135,,,,,
211608,complete,7/1/2016,HR_Soan Papdi 500g,655.0,1,655.0,100147801,Soghaat,\N,0.0,cod,7/1/2016,Net, 655 ,2016,7,2016-7,7-2016,FY17,136,,,,,
211609,canceled,7/1/2016,stitchers_TnT 012-L,1999.0,3,5997.0,100147802,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 5,997 ",2016,7,2016-7,7-2016,FY17,138,,,,,
211612,canceled,7/1/2016,Ego_E02437-GN0-Green-XSM,2750.0,1,5445.0,100147804,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,750 ",2016,7,2016-7,7-2016,FY17,139,,,,,
211614,canceled,7/1/2016,Ref-Queen 5041-Black-38,2695.0,1,5445.0,100147804,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,695 ",2016,7,2016-7,7-2016,FY17,139,,,,,
211616,canceled,7/1/2016,B-power_8282391-44,2499.0,1,2499.0,100147805,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,499 ",2016,7,2016-7,7-2016,FY17,140,,,,,
